Kp,Ki,Kd,RiseTime,Overshoot,SettlingTime
50,0,0.5,0.163609533230331,9.85940383677664,1.52823781548983
50,0,1,0.167021278227921,7.47223816012774,1.52063146702653
50,0,1.5,0.169079351998743,5.46818066033525,1.50627068021998
50,0,2,0.170494622020674,3.8407450778086,1.48224929181377
50,0,2.5,0.171067139135081,2.52134215736584,1.43677121231029
50,0,3,0.171029332475519,1.47888698537491,1.25578255800451
50,0,3.5,0.170454755045514,0.68289123956522,1.26666270209177
50,0,4,0.169239440566902,0.167970956741659,1.28370422322613
50,0,4.5,0.167611105956019,0.00891380653609275,1.30140076069399
50,0,5,0.165545595913514,0.011130264791781,1.32583457177451
50,20,0,0.201551690326941,2.35516780719507,3.75432560661415
50,20,0.5,0.200918712632531,0,3.75950798388255
50,20,1,0.212498754543741,0,3.76498090087599
50,20,1.5,0.224142793290001,0,3.77015320382335
50,20,2,0.240772512490472,0,3.77470445258953
50,20,2.5,0.26033359324254,0,3.78111976845012
50,20,3,0.286856564707039,0,3.78675579482766
50,20,3.5,0.324970052291095,0,3.79201091901683
50,20,4,0.381210132403413,0,3.79740458666033
50,20,4.5,0.435306504986795,0,3.80106115109139
50,20,5,0.478690043029459,0,3.8075655282691
50,40,0,0.200325759344393,3.99850096506134,3.0520041108754
50,40,0.5,0.199283916581361,1.03929347245708,3.05532212372558
50,40,1,0.211161276239486,0,3.05868398042802
50,40,1.5,0.22319261568496,0,3.06216370815208
50,40,2,0.239603108707842,0,3.06528687580791
50,40,2.5,0.258737735768207,0,3.06973640438273
50,40,3,0.282083993175597,0,3.07197328654554
50,40,3.5,0.314760466074463,0,3.075754217913
50,40,4,0.353650149271329,0,3.08177932228981
50,40,4.5,0.393299631189492,0,3.0858839882735
50,40,5,0.429336526427377,0,3.08892772780439
50,60,0,0.192856256508171,7.90012871468975,2.13902704838173
50,60,0.5,0.189167882946744,4.70379716928897,2.18247705327371
50,60,1,0.19972598882953,1.99191153786444,2.19854219823317
50,60,1.5,0.210243417672787,0,2.2043181167351
50,60,2,0.221058601696806,0.000526216024576698,2.20405344462711
50,60,2.5,0.232739777225994,0,2.19992891519371
50,60,3,0.249006339787388,0.000178238648351758,2.19316843960361
50,60,3.5,0.266850852989458,0.00437563099098259,2.18470781119238
50,60,4,0.285975888345008,0.000712721972351282,2.17839356734062
50,60,4.5,0.309890332858085,0.00488671781717631,2.17392568373606
50,60,5,0.332115838622703,0,2.17250203817703
50,80,0,0.184607072453228,12.1040406017834,1.86771861207628
50,80,0.5,0.180388138044951,8.67952417483517,1.83609887695682
50,80,1,0.188912729553832,5.74507484378404,1.51488646329482
50,80,1.5,0.197242006913201,3.44471686479024,1.48579744601454
50,80,2,0.20632008477508,1.51428691086533,1.30016783468393
50,80,2.5,0.216000653686149,0.148294368123625,1.33216765950008
50,80,3,0.226286426038479,0.00298254486859051,1.37867047565874
50,80,3.5,0.237291927737846,0.0045160733634475,1.44654364168106
50,80,4,0.250740745984172,0.00671231999695987,1.51346796701483
50,80,4.5,0.266067077329853,0.0094632502412928,1.56374265189486
50,80,5,0.281231988899108,0.0110228271672286,1.60468250774175
50,100,0,0.176491876195546,16.172110803071,1.80428371225522
50,100,0.5,0.173205988895145,12.5717354488827,1.58260429745515
50,100,1,0.181052522703621,9.4223347853015,1.59495485508003
50,100,1.5,0.188218910368757,6.95784006543081,1.60678875466708
50,100,2,0.195016461980779,4.86961737474245,1.61663479973675
50,100,2.5,0.201952146598817,3.35247874829026,1.62040558956076
50,100,3,0.210260808269234,2.30277683900169,1.60350484640764
50,100,3.5,0.219376077528528,1.76005620225175,1.33961408606956
50,100,4,0.229100423972229,1.54245212190918,1.37286317566639
50,100,4.5,0.239214956423405,1.48278172282146,1.40674070234718
50,100,5,0.250080348980381,1.46243742361505,1.43958036653416
50,120,0,0.168462842066884,19.994418127776,1.79652590966727
50,120,0.5,0.166781793528809,16.3131147409063,1.61561867955107
50,120,1,0.174056702168807,12.9532402615097,1.64586262355734
50,120,1.5,0.18060265600439,10.2925586952774,1.68440765935854
50,120,2,0.186687299666708,8.05561465685827,1.73171106889416
50,120,2.5,0.192822774698386,6.35047270544131,1.78319196966017
50,120,3,0.198984818741615,5.09218716807875,1.83475795129949
50,120,3.5,0.205353623526621,4.2645003270849,1.8842366969322
50,120,4,0.212734515042136,3.75664939471203,1.93082413748396
50,120,4.5,0.22145773923033,3.46589903916981,1.97586193748342
50,120,5,0.23049832258901,3.27740078477707,2.01782043387675
50,140,0,0.164211202032099,23.5181553579119,1.82476354999911
50,140,0.5,0.161005749061382,19.8971354141786,1.62860827225739
50,140,1,0.167791191897309,16.3383673303755,1.66545275915562
50,140,1.5,0.173812465163754,13.4452788165891,1.7130961025495
50,140,2,0.17930014942623,11.0694766450252,1.76783303406322
50,140,2.5,0.184773065106442,9.13422044751633,1.82202365754601
50,140,3,0.190195960883572,7.68247622776084,1.87339635088357
50,140,3.5,0.195749110776368,6.64512175505454,1.92046246824564
50,140,4,0.201521685283964,5.92827551635815,1.96441191756476
50,140,4.5,0.2074724911224,5.43672108830238,2.00510157686419
50,140,5,0.214523852517148,5.08350439768688,2.04326497411431
50,160,0,0.161537358968176,26.7044150665204,1.86044399097278
50,160,0.5,0.156453050244915,23.3253901794558,1.80765111105619
50,160,1,0.162514630805995,19.5771411266837,1.66492309294063
50,160,1.5,0.167708458645053,16.4189885710105,1.70987501390298
50,160,2,0.172689312462146,13.9142199035161,1.76061637329474
50,160,2.5,0.177605586833123,11.8162103651777,1.810753719308
50,160,3,0.182412288127388,10.1819424911566,1.85777495777107
50,160,3.5,0.187291036019484,8.91677729635658,1.90168775925081
50,160,4,0.192375375662226,7.9817571771283,1.94170327108794
50,160,4.5,0.19765573661858,7.33592440425452,1.97966798992256
50,160,5,0.203200659242514,6.83269708822953,2.01538648343162
50,180,0,0.158852584701327,29.6483678336955,1.88695329224198
50,180,0.5,0.152578474098083,26.5999593657059,1.88296940777212
50,180,1,0.15843001657025,22.6715307247489,1.65540972222772
50,180,1.5,0.16325725762551,19.2973499733371,1.69500536327963
50,180,2,0.167404022047273,16.5928170551511,1.73881442923197
50,180,2.5,0.1713334134955,14.3538363722818,1.78344904150222
50,180,3,0.175454257520508,12.4873230967405,1.82659923128274
50,180,3.5,0.179767550695801,11.0972538023251,1.86719071215267
50,180,4,0.184271124127176,9.99657758861112,1.90500401662358
50,180,4.5,0.188993305472205,9.12801483049968,1.94024094810613
50,180,5,0.193950197374504,8.51414493380782,1.97413635031475
50,200,0,0.156370108637349,32.2360488033226,2.12198370120817
50,200,0.5,0.148989152684349,29.7228400175523,1.91566000082756
50,200,1,0.154650245756705,25.6234084647769,1.92069744447415
50,200,1.5,0.159279802644315,22.0984124941515,1.67611719130101
50,200,2,0.163207205286719,19.1081384545136,1.71436201064477
50,200,2.5,0.166899392853175,16.7272397041484,1.75435264534166
50,200,3,0.170266905869818,14.7687131444044,1.79371346845145
50,200,3.5,0.173493314090136,13.1616865112421,1.8308727434335
50,200,4,0.177020429736366,11.8897160498333,1.86614558549367
50,200,4.5,0.18127721202187,10.9149343330203,1.89916726907711
50,200,5,0.185738338400312,10.1008206609168,1.93140886894448
60,0,0,0.150563032706666,15.4980260027485,1.65576849893107
60,0,0.5,0.145710541239124,12.4768440515478,1.48210855783213
60,0,1,0.148226042823916,10.039907752909,1.47829456431847
60,0,1.5,0.149714440828242,7.91369402450515,1.47144037776682
60,0,2,0.150531638037567,6.08443710042117,1.46155310443709
60,0,2.5,0.150579180333104,4.52217663367729,1.44361971029908
60,0,3,0.150048981429638,3.19107889337706,1.41577934281672
60,0,3.5,0.149016581799286,2.12066787349516,1.35808243679645
60,0,4,0.147613081218883,1.27561008053125,1.22321619198778
60,0,4.5,0.145824507420018,0.57926927845624,1.2299250927357
60,0,5,0.143715468447033,0.13575533426069,1.24325910421449
60,20,0,0.172071698682711,6.78395571277723,3.61960045780614
60,20,0.5,0.165368059051489,3.76073737996967,3.62422394992286
60,20,1,0.171927626161329,1.30800016184369,3.629027160537
60,20,1.5,0.178126221338923,0,3.6337051062263
60,20,2,0.184440609601812,0,3.63868393197745
60,20,2.5,0.191013523007823,0,3.6425193452739
60,20,3,0.198064266143233,0,3.64683547918438
60,20,3.5,0.205795949096925,0,3.65229264435118
60,20,4,0.216793531774295,0,3.65863271732383
60,20,4.5,0.23225052554314,0,3.66263686601604
60,20,5,0.248612559791952,0,3.66530544449591
60,40,0,0.173031808088075,7.26110585421396,3.11310015206359
60,40,0.5,0.167160549523823,4.19964383816223,3.11781488829902
60,40,1,0.174589150521758,1.61670840100414,3.12254834536589
60,40,1.5,0.181708883691903,0,3.12707856790505
60,40,2,0.189023905494504,0,3.13258713365762
60,40,2.5,0.19679032298364,0,3.135011472194
60,40,3,0.205154805994288,0,3.14238493157439
60,40,3.5,0.21813232270553,0,3.14642035968242
60,40,4,0.233790846705582,0,3.15023073216375
60,40,4.5,0.252146156515084,0,3.15652071848858
60,40,5,0.279172336005113,0,3.16175713964653
60,60,0,0.168456776337201,9.95722394998089,2.42364227943774
60,60,0.5,0.162177694042245,6.79919708684555,2.42196174687624
60,60,1,0.169169672161035,4.04923064343488,2.41990532854052
60,60,1.5,0.175842009950464,1.72117077735905,2.41803420553155
60,60,2,0.182592204612754,0.000134275151419949,2.41801253611641
60,60,2.5,0.189694132713419,0,2.41638116140278
60,60,3,0.197260414432907,0.000774455696972431,2.41892628858562
60,60,3.5,0.205478581141441,0.00216212295618412,2.41887261504077
60,60,4,0.216758974931631,0.000198554070163226,2.4188432759251
60,60,4.5,0.231326108499052,0.0037758361572271,2.41905460798811
60,60,5,0.246624534916718,0.000276712015634395,2.41857047553499
60,80,0,0.162604846277971,13.1366113500245,1.84437191119556
60,80,0.5,0.157807662859116,9.88417567608253,1.85137555037956
60,80,1,0.16370082451179,6.9611613566454,1.85766599586529
60,80,1.5,0.168574714655375,4.47590079778544,1.85344965884819
60,80,2,0.174449052239102,2.34789971956579,1.83973064475063
60,80,2.5,0.18063773958422,0.531341965189336,1.81173803317976
60,80,3,0.187145970008378,0.00210204735431319,1.77175309019462
60,80,3.5,0.194150492472121,0.00522317224240787,1.73322444565576
60,80,4,0.201784382445985,0.002524287093153,1.71852352093443
60,80,4.5,0.210082775213325,0.00559810297116048,1.72361579897692
60,80,5,0.221706565039495,0.00419365923536308,1.73714167798857
60,100,0,0.156517797179428,16.3182756957499,1.78651432142824
60,100,0.5,0.15363401773297,13.0041942580112,1.76312999931494
60,100,1,0.159236441440097,9.90950511614874,1.70949071943634
60,100,1.5,0.163840284084696,7.26940628404535,1.48417365605165
60,100,2,0.168150718666421,5.00246543851184,1.47098467096774
60,100,2.5,0.172316647008665,3.06086087466322,1.44219200240942
60,100,3,0.177704106673624,1.60430363280482,1.26099953488178
60,100,3.5,0.183661335516126,0.480746052383862,1.28696539906665
60,100,4,0.190123835829412,0.00704352922364926,1.32053019064927
60,100,4.5,0.197128353135963,0.0099327545278749,1.3645926131288
60,100,5,0.204718338291114,0.0115885477310451,1.41192285812666
60,120,0,0.151757982895485,19.3646177839007,1.76227983431773
60,120,0.5,0.149740008603065,16.0478146045636,1.71766660292384
60,120,1,0.155077156227504,12.7854047482865,1.52586865866168
60,120,1.5,0.159436258671631,9.99498616237375,1.53512620877489
60,120,2,0.163466208458472,7.59294232370069,1.54396328164728
60,120,2.5,0.167311327139195,5.52966330945084,1.5512780789517
60,120,3,0.170997293580777,3.98793772375279,1.55338237254345
60,120,3.5,0.174682450432913,2.76168600152178,1.54332576326252
60,120,4,0.179948462813163,1.94244623427338,1.27682764083541
60,120,4.5,0.185922503282354,1.54796593468411,1.30021304048739
60,120,5,0.19258433433275,1.39545444210476,1.32869196090573
60,140,0,0.149708106537182,22.2257844602006,1.75834777054331
60,140,0.5,0.146130434262839,18.9920260173259,1.70235849308098
60,140,1,0.151228276112058,15.5669068286397,1.55263957411518
60,140,1.5,0.155368154929858,12.6316597867556,1.57348290560354
60,140,2,0.159149830173059,10.099272238719,1.60131752607618
60,140,2.5,0.162712777375242,7.91857175977486,1.63284238997532
60,140,3,0.16608090586546,6.26238167386632,1.66963295226626
60,140,3.5,0.169406828092241,4.909815579676,1.70807493453427
60,140,4,0.172824885575789,3.9651137432495,1.74641876294815
60,140,4.5,0.176409597606235,3.36404656788585,1.78373231113828
60,140,5,0.182094923083759,3.0075049325635,1.818561534228
60,160,0,0.147638487227302,24.954217140517,1.76712727271701
60,160,0.5,0.142778823036475,21.8338301593168,1.72195588636421
60,160,1,0.147659820418824,18.2513618841923,1.56588162722619
60,160,1.5,0.151602395155075,15.1771091154935,1.59636135572345
60,160,2,0.155163085580373,12.5194644471182,1.63252572362296
60,160,2.5,0.15847629800867,10.2259251567234,1.67559728863518
60,160,3,0.161561114717135,8.42834774666585,1.72256757679051
60,160,3.5,0.164578234562264,6.97076519564443,1.76752045031349
60,160,4,0.167646784566717,5.88662086476499,1.80865019633885
60,160,4.5,0.170840977663072,5.11753866251083,1.84705404155499
60,160,5,0.174103766841835,4.60365730462515,1.88269653298586
60,180,0,0.145682835909785,27.4850027134585,1.78088832992235
60,180,0.5,0.139657398149284,24.573847359631,1.75444493042032
60,180,1,0.144340741898648,20.8394378487207,1.57197092131286
60,180,1.5,0.148104712991903,17.6320413007804,1.60297097824033
60,180,2,0.151467519780015,14.8542684713875,1.64151097880595
60,180,2.5,0.15455827708898,12.4525138098611,1.68457569020389
60,180,3,0.157395505394413,10.4847341284056,1.731142573889
60,180,3.5,0.160139170218021,8.95906264626922,1.77467996597308
60,180,4,0.162899818221642,7.72700401260062,1.81414888232602
60,180,4.5,0.165753571731089,6.80661245373615,1.85088035197623
60,180,5,0.168720545627932,6.13239459979549,1.88481577582669
60,200,0,0.143842045122422,29.7943310965224,1.98174557425918
60,200,0.5,0.136741705057473,27.2131147738101,1.78251809289796
60,200,1,0.141243923220019,23.3321270549443,1.70821774445312
60,200,1.5,0.144845411173707,19.9973991475622,1.601074506183
60,200,2,0.148030112688306,17.1045827828742,1.63757460126308
60,200,2.5,0.150921637820983,14.5991922419245,1.67815074802662
60,200,3,0.153538334575711,12.4343496390395,1.7212426544989
60,200,3.5,0.156036442157572,10.8476683974028,1.76164513540301
60,200,4,0.158528588319047,9.44827908301704,1.79874913524583
60,200,4.5,0.161084002431806,8.44916498408572,1.83311423076772
60,200,5,0.163786336628784,7.66275849910349,1.86577611360842
70,0,0,0.134464607455342,17.7803231016465,1.64824789984205
70,0,0.5,0.129856163672466,15.2382480713199,1.61245696911825
70,0,1,0.131101631607528,12.5170462064955,1.44318749555365
70,0,1.5,0.131943891150759,10.182596006219,1.43904146177752
70,0,2,0.132010444440493,8.17207805361586,1.43253573319469
70,0,2.5,0.131330144563056,6.48549379103152,1.4242238161135
70,0,3,0.130364693804198,5.04301229900852,1.41021638515954
70,0,3.5,0.129615719479601,3.78420136655084,1.39105692513961
70,0,4,0.128734285342704,2.70738001388704,1.35942706335467
70,0,4.5,0.127617197508963,1.83157107723741,1.19177781698096
70,0,5,0.126231447082755,1.1012534855104,1.19529659130286
70,20,0,0.149933658132988,10.3814452251369,3.45737155920406
70,20,0.5,0.145600481545068,7.92582546425284,3.4616445762172
70,20,1,0.14960268820131,5.2960478442506,3.4660636189881
70,20,1.5,0.152966357699181,3.02930903497864,3.47043911392104
70,20,2,0.15617830923561,1.0725665311166,3.47558805967294
70,20,2.5,0.159054858846169,0,3.47724129636792
70,20,3,0.161813340237289,0,3.48218759526644
70,20,3.5,0.164587995367986,0,3.48519076738507
70,20,4,0.167495183296686,0,3.4930493946657
70,20,4.5,0.170738852237632,0,3.49818853061483
70,20,5,0.174206467923283,0,3.50187599967455
70,40,0,0.151768500204612,10.1482975300644,3.11297317560039
70,40,0.5,0.147692434241418,7.62742749342085,3.11724499479002
70,40,1,0.152337815441151,4.91493521794262,3.12214387554855
70,40,1.5,0.15632153101677,2.56629276325038,3.12714000612345
70,40,2,0.160271309587111,0.53314730949765,3.13287569396386
70,40,2.5,0.163998649661944,0,3.13726805215968
70,40,3,0.167707980974726,0,3.14292861201155
70,40,3.5,0.171548266808041,0,3.14717752625172
70,40,4,0.175653272057152,0,3.15059830406695
70,40,4.5,0.183954186823894,0,3.15723719254796
70,40,5,0.193891597043717,0,3.16282369993487
70,60,0,0.148803505694575,11.9845576809619,2.51615099358188
70,60,0.5,0.145584807194836,9.38353363257201,2.52395336133676
70,60,1,0.150197619182278,6.5466118880888,2.52948654125223
70,60,1.5,0.154175182612258,4.08155653362117,2.53324991897655
70,60,2,0.158100881448984,1.94294738097947,2.53633174281296
70,60,2.5,0.161810234091166,0.097726310324231,2.54003377947642
70,60,3,0.165488389673162,0,2.54095354943264
70,60,3.5,0.169282776071825,2.71154412256891e-06,2.54346923785407
70,60,4,0.173324086955333,0,2.54707163236604
70,60,4.5,0.178888349022594,0.00310770004969818,2.55097468819818
70,60,5,0.188126834715472,0,2.55395992479814
70,80,0,0.144361196345926,14.39794884683,1.80970031707812
70,80,0.5,0.142403833020522,11.7422279489551,1.83331920472212
70,80,1,0.146803254941549,8.76925333675771,1.88474224302733
70,80,1.5,0.150592060293779,6.17958550904218,1.93199342693036
70,80,2,0.154303085381518,3.92837113655289,1.95698805654688
70,80,2.5,0.157764559830608,1.98174337369721,1.96752526165319
70,80,3,0.161155397234396,0.299875565750973,1.97286676454677
70,80,3.5,0.164618094086355,0.00412593263607874,1.97344805444489
70,80,4,0.16827657205395,0.000903555515052723,1.97160299336397
70,80,4.5,0.172280475857395,0.00586472745338629,1.96973265595206
70,80,5,0.176697708793306,0.00309795371145061,1.96670469105752
70,100,0,0.141369284107512,16.9055609256528,1.75161608612186
70,100,0.5,0.139106040382522,14.2414566710226,1.74502626685707
70,100,1,0.143262792513041,11.1301568991908,1.74000180447478
70,100,1.5,0.146834833781423,8.41366399469869,1.72512349804953
70,100,2,0.150304852070158,6.04836280261942,1.69260162878317
70,100,2.5,0.153487059723022,3.9991110578635,1.38901541403783
70,100,3,0.156558913119971,2.22450916323906,1.34179106716395
70,100,3.5,0.159658272416384,0.723930727995703,1.23630886613317
70,100,4,0.162902681455349,0.00575950212595711,1.2587369670091
70,100,4.5,0.166434295273782,0.00669975327012295,1.29813605336422
70,100,5,0.170323760123058,0.0045700100952617,1.37354681314368
70,120,0,0.139737793181581,19.370933129926,1.72577323363982
70,120,0.5,0.135949289227306,16.7387322047142,1.70933825462101
70,120,1,0.139875963237463,13.4892193971048,1.68324684458204
70,120,1.5,0.143242627616059,10.646537321423,1.45647415720665
70,120,2,0.146487784427166,8.16764874329636,1.45347019149622
70,120,2.5,0.149410406887297,6.01616164940659,1.44536052450855
70,120,3,0.152188386284741,4.14914836171192,1.4298209060011
70,120,3.5,0.154955897805747,2.62230525440408,1.39585962102791
70,120,4,0.157825625511634,1.44222917544905,1.23339458646114
70,120,4.5,0.160933951510442,0.54048131361788,1.2542422164604
70,120,5,0.164344637082399,0.0878650000449621,1.28027145471039
70,140,0,0.138107081207396,21.7623397941597,1.7126117288419
70,140,0.5,0.132983922282038,19.1937222373709,1.69199906303822
70,140,1,0.136700395422563,15.807296129724,1.64225261687287
70,140,1.5,0.139880249974739,12.8401046886824,1.48233954176748
70,140,2,0.142923415951419,10.2490622697344,1.48988619419884
70,140,2.5,0.145613954115296,7.99656086746843,1.49643260896326
70,140,3,0.148131065109527,6.03820586701795,1.50074200127195
70,140,3.5,0.150606065650191,4.46239909612931,1.50102270970483
70,140,4,0.153147880027386,3.2162114524779,1.49208369803468
70,140,4.5,0.155888643088495,2.24544030530462,1.45794453568262
70,140,5,0.158886605465373,1.63212517155182,1.24990513584573
70,160,0,0.136552561459937,24.0280872834344,1.70911611935458
70,160,0.5,0.13020534142865,21.596520522013,1.68767808341816
70,160,1,0.13373047872686,18.0749978901709,1.49007394042386
70,160,1.5,0.136741120936515,14.9854456179396,1.5023103426918
70,160,2,0.139603408429507,12.2841310890025,1.51833939993195
70,160,2.5,0.142087023400234,9.93226315186291,1.53870047738277
70,160,3,0.144372976104213,7.8840469891434,1.55921600627714
70,160,3.5,0.146590334645161,6.23728183563357,1.58491269754922
70,160,4,0.148845279857809,4.92785190231979,1.61090398934848
70,160,4.5,0.151266113381538,3.86847819746909,1.63707376544428
70,160,5,0.153907277116277,3.14942941415826,1.66308315943276
70,180,0,0.135071466910888,26.1546615797269,1.71208480214835
70,180,0.5,0.127597743877885,23.9451734039454,1.69311592392229
70,180,1,0.130947794418826,20.2907446865499,1.49885769021762
70,180,1.5,0.133804572118345,17.0811616137368,1.51712490679338
70,180,2,0.136504203465785,14.2716351112547,1.53889944253377
70,180,2.5,0.138802363507058,11.8222581145286,1.5673810537292
70,180,3,0.140882479451445,9.68579611352041,1.60036028237166
70,180,3.5,0.142871562359442,7.94655000280347,1.63777274628391
70,180,4,0.144873521791374,6.57700075179681,1.67534628360397
70,180,4.5,0.147014215859502,5.41000153867826,1.71135491965359
70,180,5,0.149344699970173,4.59032683739606,1.74520076281843
70,200,0,0.133658866655992,28.1298144334166,1.9320185362236
70,200,0.5,0.125144106472852,26.2400993755727,1.70373426864774
70,200,1,0.128333575630511,22.4546725252066,1.65687987317206
70,200,1.5,0.131049783975281,19.1274367777792,1.52449717626681
70,200,2,0.133602445650365,16.2118082448474,1.54933407196034
70,200,2.5,0.135733673349789,13.6667580249348,1.58181022661156
70,200,3,0.137629329026323,11.4437801596537,1.6190440074803
70,200,3.5,0.139414966787234,9.59087667719485,1.65939057089858
70,200,4,0.141192596604176,8.16429451943104,1.69914617646709
70,200,4.5,0.143086214387278,6.91440661109106,1.73532357581179
70,200,5,0.145143896001577,6.01894266836782,1.76796785463628
80,0,0,0.124984914501009,19.5921002189468,1.6203778369434
80,0,0.5,0.118079810796329,17.6423242370993,1.6008813006837
80,0,1,0.119398205479597,14.9777754051263,1.55372703703911
80,0,1.5,0.120352073890186,12.5979747847004,1.41054759974033
